assessment_id,participant_id,session_id,assessment_type_id,skill_id,assessment_date,score,max_possible_score,assessor_staff_id,feedback_provided,attempt_number,grade,reassessment_required,created_at,updated_at,is_active,data_source
18918,4071,,8,38,2024-10-31,30,100,148,True,3,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18919,4110,11834.0,1,36,2023-08-02,31,100,24,False,1,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18920,1927,11321.0,4,42,2025-11-13,32,100,96,True,2,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18921,6719,6710.0,6,11,2025-08-29,33,100,129,False,3,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18922,4847,,8,36,2024-01-12,34,100,32,True,1,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18923,2704,11842.0,1,32,2023-04-30,35,100,40,False,2,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18924,5587,4248.0,6,36,2025-12-07,36,100,137,True,3,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18925,3704,,7,41,2023-01-28,37,100,34,False,1,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18926,3959,2354.0,3,42,2024-11-30,38,100,100,True,2,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18927,3806,10685.0,5,35,2025-10-12,39,100,30,False,3,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18928,742,,5,26,2024-11-06,40,100,28,True,1,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18929,3712,3879.0,7,21,2023-09-17,41,100,120,False,2,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18930,5488,,2,41,2023-10-18,42,100,12,True,3,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18931,7275,3533.0,6,6,2024-09-05,43,100,40,False,1,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18932,888,203.0,7,11,2025-08-22,44,100,11,True,2,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18933,6673,4887.0,2,28,2024-05-29,45,100,140,False,3,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18934,5507,,3,15,2024-12-19,46,100,95,True,1,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18935,7527,2747.0,7,15,2023-01-18,47,100,72,False,2,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18936,6999,1607.0,6,15,2024-10-23,48,100,80,True,3,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18937,3867,228.0,8,32,2024-01-17,49,100,72,False,1,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18938,4710,7114.0,5,41,2024-08-19,50,100,2,True,2,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18939,3994,1864.0,5,36,2024-02-05,51,100,81,False,3,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18940,7012,,4,41,2025-03-08,52,100,63,True,1,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18941,6263,,8,34,2025-02-01,53,100,54,False,2,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18942,7320,,8,28,2024-11-19,54,100,138,True,3,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18943,3868,8671.0,5,10,2025-02-28,55,100,44,False,1,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18944,4655,14652.0,3,32,2024-06-20,56,100,148,True,2,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18945,7976,,3,33,2023-11-20,57,100,77,False,3,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18946,3241,4241.0,5,18,2023-11-28,58,100,103,True,1,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18947,4018,2982.0,7,4,2025-05-12,59,100,50,False,2,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18948,1742,,4,23,2025-09-23,60,100,129,True,3,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18949,7136,12181.0,3,26,2025-04-26,61,100,89,False,1,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18950,5699,2875.0,6,34,2024-12-22,62,100,106,True,2,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18951,1394,1723.0,5,24,2023-06-01,63,100,108,False,3,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18952,5173,4842.0,5,14,2024-04-12,64,100,6,True,1,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18953,4598,10312.0,4,15,2023-05-07,65,100,102,False,2,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18954,7206,,5,16,2024-09-19,66,100,97,True,3,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18955,6201,13525.0,6,18,2025-04-16,67,100,12,False,1,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18956,126,6122.0,3,41,2023-02-27,68,100,121,True,2,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18957,896,12355.0,2,11,2023-08-29,69,100,147,False,3,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18958,2017,4229.0,1,30,2024-02-08,70,100,21,True,1,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18959,6878,10039.0,6,14,2024-08-15,71,100,102,False,2,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18960,6460,,8,13,2023-03-23,72,100,63,True,3,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18961,6058,10249.0,2,28,2025-10-02,73,100,52,False,1,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18962,1288,8228.0,7,23,2025-03-06,74,100,95,True,2,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18963,2165,14374.0,6,7,2024-10-30,75,100,13,False,3,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18964,542,2697.0,5,44,2025-12-18,76,100,27,True,1,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18965,411,2097.0,8,4,2023-06-07,77,100,16,False,2,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18966,5965,12094.0,7,9,2023-07-06,78,100,140,True,3,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18967,3960,1991.0,7,14,2024-01-20,79,100,28,False,1,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18968,7266,5116.0,7,36,2023-05-28,80,100,16,True,2,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18969,6148,13396.0,2,10,2023-07-04,81,100,127,False,3,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18970,2922,4879.0,3,28,2023-01-14,82,100,127,True,1,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18971,6478,10059.0,3,11,2023-02-12,83,100,146,False,2,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18972,358,2736.0,8,9,2023-03-26,84,100,69,True,3,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18973,2256,8365.0,6,27,2024-12-10,85,100,85,False,1,Distinction,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18974,275,,7,23,2024-01-21,86,100,47,True,2,Distinction,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18975,1727,9268.0,4,23,2024-12-22,87,100,101,False,3,Distinction,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18976,2313,,5,40,2024-07-15,88,100,124,True,1,Distinction,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18977,2668,14938.0,2,6,2023-06-25,89,100,116,False,2,Distinction,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18978,6775,1682.0,4,32,2023-07-20,90,100,47,True,3,Distinction,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18979,4274,10682.0,2,34,2023-05-31,91,100,48,False,1,Distinction,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18980,5916,,1,19,2023-03-27,92,100,60,True,2,Distinction,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18981,1182,10965.0,2,3,2025-05-24,93,100,123,False,3,Distinction,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18982,7715,2301.0,2,29,2024-04-25,94,100,29,True,1,Distinction,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18983,6794,3608.0,2,24,2023-10-23,95,100,41,False,2,Distinction,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18984,7244,9274.0,3,37,2023-09-27,96,100,110,True,3,Distinction,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18985,1291,1889.0,2,15,2024-10-07,97,100,70,False,1,Distinction,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18986,2703,6456.0,6,12,2025-07-10,98,100,89,True,2,Distinction,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18987,4039,288.0,2,21,2023-05-31,99,100,120,False,3,Distinction,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18988,1233,10113.0,4,6,2023-02-19,100,100,95,True,1,Distinction,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18989,6567,3657.0,4,22,2023-09-09,0,100,98,False,2,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18990,2372,9317.0,2,34,2023-01-22,1,100,113,True,3,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18991,7697,131.0,4,30,2023-01-23,2,100,86,False,1,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18992,1380,9056.0,7,40,2024-04-15,3,100,130,True,2,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18993,2069,3041.0,3,15,2023-09-26,4,100,45,False,3,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18994,6485,7026.0,2,5,2023-06-13,5,100,65,True,1,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18995,5569,4667.0,2,11,2024-12-30,6,100,26,False,2,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18996,2226,14683.0,3,31,2024-04-03,7,100,72,True,3,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18997,6196,2720.0,6,21,2025-11-05,8,100,27,False,1,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18998,1452,,6,45,2023-09-15,9,100,95,True,2,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
18999,1099,47.0,5,12,2025-01-04,10,100,136,False,3,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19000,375,1583.0,5,27,2024-04-07,11,100,63,True,1,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19001,6749,9282.0,2,42,2023-03-05,12,100,36,False,2,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19002,5310,4619.0,3,7,2025-06-24,13,100,34,True,3,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19003,7065,,6,15,2023-08-26,14,100,114,False,1,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19004,3509,2982.0,4,21,2024-09-20,15,100,136,True,2,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19005,6858,12688.0,4,42,2023-12-20,16,100,68,False,3,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19006,1655,3830.0,7,23,2024-02-13,17,100,96,True,1,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19007,7003,1631.0,1,41,2025-04-28,18,100,81,False,2,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19008,1434,,7,6,2025-05-09,19,100,28,True,3,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19009,437,8822.0,2,43,2023-04-07,20,100,59,False,1,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19010,1456,,5,17,2023-12-31,21,100,124,True,2,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19011,6546,,7,23,2025-10-28,22,100,134,False,3,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19012,6221,4646.0,2,34,2024-09-01,23,100,94,True,1,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19013,4566,,7,7,2024-11-06,24,100,134,False,2,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19014,6487,,7,23,2023-06-28,25,100,142,True,3,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19015,4270,,4,19,2025-08-19,26,100,92,False,1,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19016,2261,5155.0,7,36,2024-01-09,27,100,128,True,2,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19017,5192,13128.0,7,22,2023-05-21,28,100,56,False,3,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19018,3639,10868.0,5,26,2025-11-18,29,100,70,True,1,Not Yet Competent,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19019,4477,557.0,3,18,2025-10-18,30,100,62,False,2,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19020,6616,,4,1,2023-04-08,31,100,61,True,3,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19021,3898,3280.0,8,3,2025-10-08,32,100,78,False,1,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19022,7022,13310.0,6,33,2024-03-09,33,100,111,True,2,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19023,1317,5972.0,4,40,2024-03-06,34,100,51,False,3,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19024,6282,14850.0,3,8,2024-11-24,35,100,8,True,1,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19025,4673,,3,17,2024-12-27,36,100,143,False,2,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19026,3146,,6,21,2024-02-23,37,100,40,True,3,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19027,1557,3199.0,6,24,2024-07-29,38,100,57,False,1,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19028,6440,111.0,3,45,2024-05-09,39,100,129,True,2,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19029,3327,,2,22,2023-08-19,40,100,97,False,3,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19030,7338,,2,39,2024-08-01,41,100,77,True,1,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19031,4536,13572.0,5,43,2025-06-18,42,100,82,False,2,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19032,3464,,6,15,2023-11-06,43,100,123,True,3,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19033,2686,8120.0,4,44,2023-11-26,44,100,127,False,1,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19034,3039,10045.0,4,36,2023-06-12,45,100,26,True,2,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19035,183,,6,9,2023-08-25,46,100,93,False,3,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19036,3120,11968.0,2,33,2023-05-08,47,100,124,True,1,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19037,3035,14084.0,7,13,2025-08-26,48,100,14,False,2,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19038,5580,10626.0,5,31,2024-12-24,49,100,105,True,3,Needs Improvement,True,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19039,3649,9929.0,7,1,2024-07-19,50,100,78,False,1,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19040,3459,13411.0,4,9,2024-06-22,51,100,16,True,2,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19041,3210,10339.0,5,2,2025-05-27,52,100,119,False,3,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19042,4814,14202.0,1,39,2024-06-08,53,100,139,True,1,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19043,7638,10557.0,7,21,2023-05-17,54,100,30,False,2,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19044,1727,13756.0,7,34,2024-09-13,55,100,147,True,3,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19045,2734,12857.0,3,41,2025-06-16,56,100,64,False,1,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19046,6466,1097.0,7,44,2023-07-20,57,100,146,True,2,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19047,692,,4,43,2025-05-20,58,100,11,False,3,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19048,3952,,6,26,2025-05-14,59,100,86,True,1,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19049,866,,4,7,2024-06-25,60,100,145,False,2,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19050,600,,2,17,2024-12-27,61,100,127,True,3,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19051,1285,9817.0,6,36,2023-01-03,62,100,146,False,1,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19052,1650,845.0,3,31,2024-06-15,63,100,15,True,2,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19053,250,3135.0,1,30,2024-11-11,64,100,36,False,3,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19054,5630,13761.0,7,45,2025-11-08,65,100,81,True,1,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19055,6960,10906.0,8,19,2024-05-08,66,100,54,False,2,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19056,5173,1037.0,3,4,2023-03-17,67,100,11,True,3,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19057,5094,14105.0,7,8,2025-02-21,68,100,80,False,1,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19058,546,5877.0,3,42,2025-09-10,69,100,4,True,2,Pass,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19059,4826,,2,8,2024-01-23,70,100,62,False,3,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19060,7241,3735.0,5,32,2023-12-07,71,100,15,True,1,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19061,496,9026.0,2,13,2025-05-01,72,100,63,False,2,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19062,3567,8965.0,4,31,2025-08-02,73,100,30,True,3,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19063,5210,8326.0,4,35,2024-10-18,74,100,118,False,1,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19064,3688,10746.0,2,2,2023-05-17,75,100,67,True,2,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19065,3708,,2,6,2025-04-13,76,100,46,False,3,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
19066,2939,3200.0,5,13,2024-01-23,77,100,115,True,1,Merit,False,2026-01-06 17:06:54.216548+00:00,2026-01-06 17:06:54.216548+00:00,True,dbldatagen_synthetic
